payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_status
P009538,INV09538,2025-04-08,31603.61,Wire,Full
P009539,INV09539,2026-05-15,21514.46,Wire,Full
P009540,INV09540,2024-08-12,19622.91,Bank Transfer,Full
P009541,INV09541,2025-12-08,0.0,Wire,Failed
P009542,INV09542,2026-01-16,52656.04,Bank Transfer,Full
P009543,INV09543,2025-02-02,17356.04,Credit Card,Full
P009544,INV09544,2024-11-07,15687.99,Credit Card,Partial
P009545,INV09545,2025-07-14,23914.71,Credit Card,Full
P009546,INV09546,2024-10-10,27946.239999999998,Credit Card,Full
P009547,INV09547,2026-05-01,52739.090000000004,Bank Transfer,Full
P009548,INV09548,2025-01-27,32786.880000000005,Credit Card,Full
P009549,INV09549,2026-02-22,7818.280000000001,Bank Transfer,Full
P009550,INV09550,2026-03-04,47000.87,Wire,Full
P009551,INV09551,2026-01-01,54555.19,Wire,Full
P009552,INV09552,2025-01-30,13814.29,Bank Transfer,Partial
P009553,INV09553,2024-12-29,32430.05,Bank Transfer,Full
P009554,INV09554,2026-01-29,59879.29,Credit Card,Full
P009555,INV09555,2025-10-29,17967.15,Bank Transfer,Full
P009556,INV09556,2025-06-12,0.0,Wire,Failed
P009557,INV09557,2026-03-02,17999.260000000002,Credit Card,Full
P009558,INV09558,2025-07-30,17610.5,Wire,Full
P009559,INV09559,2025-07-01,29329.129999999997,Credit Card,Full
P009560,INV09560,2024-09-15,31205.36,Credit Card,Full
P009561,INV09561,2026-07-13,22887.72,Wire,Full
P009562,INV09562,2024-12-04,8930.81,Bank Transfer,Full
P009563,INV09563,2025-10-15,20446.76,Bank Transfer,Partial
P009564,INV09564,2025-01-24,39649.19,Credit Card,Full
P009565,INV09565,2025-12-13,37790.97,Wire,Full
P009566,INV09566,2025-09-02,19549.84,Wire,Partial
P009567,INV09567,2025-10-21,14675.01,Bank Transfer,Full
P009568,INV09568,2025-04-22,38703.03,Credit Card,Full
P009569,INV09569,2025-06-01,18192.84,Credit Card,Partial
P009570,INV09570,2024-07-13,32209.54,Bank Transfer,Full
P009571,INV09571,2024-08-12,46607.28,Bank Transfer,Full
P009572,INV09572,2024-11-03,9881.33,Bank Transfer,Full
P009573,INV09573,2024-08-27,24443.030000000002,Wire,Full
P009574,INV09574,2024-12-27,19772.2,Credit Card,Partial
P009575,INV09575,2025-05-29,22216.8,Bank Transfer,Full
P009576,INV09576,2026-07-02,19450.01,Wire,Partial
P009577,INV09577,2025-02-09,40732.35,Credit Card,Full
P009578,INV09578,2025-06-17,32034.0,Bank Transfer,Full
P009579,INV09579,2026-05-02,31157.239999999998,Bank Transfer,Full
P009580,INV09580,2024-09-09,0.0,Wire,Failed
P009581,INV09581,2025-07-22,0.0,Credit Card,Failed
P009582,INV09582,2024-07-12,0.0,Credit Card,Failed
P009583,INV09583,2025-11-07,16528.58,Wire,Full
P009584,INV09584,2024-10-10,21086.29,Credit Card,Full
P009585,INV09585,2025-06-02,41112.61,Credit Card,Full
P009586,INV09586,2025-03-08,14869.0,Wire,Full
P009587,INV09587,2025-08-28,20849.66,Bank Transfer,Partial
P009588,INV09588,2025-02-20,19321.08,Credit Card,Partial
P009589,INV09589,2026-02-03,15032.189999999999,Credit Card,Full
P009590,INV09590,2026-03-04,38991.479999999996,Wire,Full
P009591,INV09591,2025-09-30,45541.520000000004,Bank Transfer,Full
P009592,INV09592,2025-03-02,36916.79,Credit Card,Full
P009593,INV09593,2026-01-08,29451.94,Credit Card,Partial
P009594,INV09594,2025-05-10,46722.98,Wire,Full
P009595,INV09595,2026-01-09,17948.63,Credit Card,Full
P009596,INV09596,2025-03-31,29188.43,Credit Card,Full
P009597,INV09597,2026-06-07,13280.0,Bank Transfer,Full
P009598,INV09598,2025-03-16,38035.729999999996,Wire,Full
P009599,INV09599,2025-08-31,35953.39,Bank Transfer,Partial
P009600,INV09600,2025-06-15,17633.42,Bank Transfer,Full
P009601,INV09601,2024-10-08,31076.64,Credit Card,Full
P009602,INV09602,2026-01-03,16969.33,Credit Card,Full
P009603,INV09603,2024-07-28,18400.92,Bank Transfer,Full
P009604,INV09604,2026-06-03,30435.85,Bank Transfer,Full
P009605,INV09605,2024-10-08,21785.82,Bank Transfer,Partial
P009606,INV09606,2024-12-17,20044.72,Credit Card,Full
P009607,INV09607,2025-04-24,34215.18,Wire,Full
P009608,INV09608,2024-11-12,38462.39,Credit Card,Full
P009609,INV09609,2025-09-09,0.0,Bank Transfer,Failed
P009610,INV09610,2025-02-27,15809.69,Wire,Partial
P009611,INV09611,2024-07-18,0.0,Bank Transfer,Failed
P009612,INV09612,2025-08-18,51369.17,Wire,Full
P009613,INV09613,2026-05-07,45661.469999999994,Wire,Full
P009614,INV09614,2026-06-16,59905.869999999995,Credit Card,Full
P009615,INV09615,2025-03-06,56612.880000000005,Credit Card,Full
P009616,INV09616,2024-07-03,0.0,Wire,Failed
P009617,INV09617,2024-08-27,50714.69,Credit Card,Full
P009618,INV09618,2024-07-20,14947.740000000002,Credit Card,Full
P009619,INV09619,2025-12-09,37675.03,Credit Card,Partial
P009620,INV09620,2024-12-05,15327.18,Wire,Partial
P009621,INV09621,2024-12-14,26668.100000000002,Credit Card,Full
P009622,INV09622,2025-06-24,39521.979999999996,Credit Card,Full
P009623,INV09623,2025-04-23,37936.83,Wire,Full
P009624,INV09624,2026-01-13,39004.66,Wire,Full
P009625,INV09625,2025-02-10,34798.8,Wire,Full
P009626,INV09626,2026-01-26,10489.73,Wire,Full
P009627,INV09627,2025-06-09,0.0,Credit Card,Failed
P009628,INV09628,2025-06-05,0.0,Wire,Failed
P009629,INV09629,2024-07-23,25477.690000000002,Bank Transfer,Full
P009630,INV09630,2026-03-19,37631.61,Bank Transfer,Full
P009631,INV09631,2025-10-06,44397.340000000004,Credit Card,Full
P009632,INV09632,2025-07-08,14425.73,Wire,Partial
P009633,INV09633,2024-11-04,54099.450000000004,Credit Card,Full
P009634,INV09634,2025-03-22,20534.34,Wire,Full
P009635,INV09635,2025-12-08,31460.23,Wire,Full
P009636,INV09636,2025-04-06,42339.07,Credit Card,Full
P009637,INV09637,2024-09-06,42599.97,Wire,Full
P009638,INV09638,2025-03-07,0.0,Credit Card,Failed
P009639,INV09639,2024-10-02,43428.74,Bank Transfer,Full
P009640,INV09640,2025-06-22,40747.57,Bank Transfer,Full
P009641,INV09641,2025-12-09,32881.61,Credit Card,Full
P009642,INV09642,2026-06-01,29237.239999999998,Wire,Full
P009643,INV09643,2025-06-07,57429.96,Wire,Full
P009644,INV09644,2024-06-15,40729.33,Wire,Full
P009645,INV09645,2025-12-04,20256.08,Wire,Full
P009646,INV09646,2025-05-17,44149.47,Credit Card,Partial
P009647,INV09647,2025-03-31,56877.15,Wire,Full
P009648,INV09648,2025-01-05,12034.69,Credit Card,Full
P009649,INV09649,2026-04-02,46766.47,Bank Transfer,Full
P009650,INV09650,2025-07-28,18607.6,Credit Card,Full
P009651,INV09651,2024-11-02,12717.22,Bank Transfer,Partial
P009652,INV09652,2026-02-11,29645.85,Wire,Partial
P009653,INV09653,2024-10-02,11461.05,Bank Transfer,Partial
P009654,INV09654,2024-09-24,16056.11,Credit Card,Partial
P009655,INV09655,2025-08-12,1560.33,Bank Transfer,Partial
P009656,INV09656,2025-04-11,40988.14,Wire,Full
P009657,INV09657,2026-01-12,22858.399999999998,Bank Transfer,Full
P009658,INV09658,2026-04-13,0.0,Credit Card,Failed
P009659,INV09659,2025-04-27,23883.809999999998,Wire,Full
P009660,INV09660,2025-04-11,23364.34,Credit Card,Partial
P009661,INV09661,2025-06-27,24230.879999999997,Wire,Full
P009662,INV09662,2025-03-01,46920.4,Wire,Full
P009663,INV09663,2025-03-04,55476.32,Bank Transfer,Full
P009664,INV09664,2024-07-11,44560.1,Credit Card,Full
P009665,INV09665,2026-06-21,6427.25,Credit Card,Full
P009666,INV09666,2026-04-26,54319.619999999995,Credit Card,Full
P009667,INV09667,2025-04-09,32099.62,Wire,Full
P009668,INV09668,2024-11-11,6752.81,Bank Transfer,Partial
P009669,INV09669,2024-10-13,35456.48,Bank Transfer,Full
P009670,INV09670,2026-05-06,38458.32,Wire,Full
P009671,INV09671,2026-07-02,31806.73,Bank Transfer,Partial
P009672,INV09672,2025-09-20,54349.21000000001,Wire,Full
P009673,INV09673,2025-10-15,17168.87,Credit Card,Partial
P009674,INV09674,2025-02-10,53521.670000000006,Bank Transfer,Full
P009675,INV09675,2026-02-09,23334.83,Bank Transfer,Full
P009676,INV09676,2025-08-26,55454.31,Credit Card,Full
P009677,INV09677,2024-12-22,41134.46,Bank Transfer,Full
P009678,INV09678,2026-05-12,29560.32,Bank Transfer,Partial
P009679,INV09679,2025-10-12,23279.39,Credit Card,Full
P009680,INV09680,2025-12-04,56582.85,Credit Card,Full
P009681,INV09681,2025-09-23,41966.35,Credit Card,Partial
P009682,INV09682,2024-10-12,49255.2,Bank Transfer,Full
P009683,INV09683,2025-03-21,0.0,Bank Transfer,Failed
P009684,INV09684,2024-12-21,47409.76,Credit Card,Full
P009685,INV09685,2025-04-14,35700.36,Bank Transfer,Full
P009686,INV09686,2025-05-23,14770.51,Wire,Partial
P009687,INV09687,2024-11-22,16437.97,Bank Transfer,Full
P009688,INV09688,2025-04-07,53770.57,Bank Transfer,Full
P009689,INV09689,2025-10-31,31176.34,Credit Card,Partial
P009690,INV09690,2025-03-14,35996.130000000005,Wire,Full
P009691,INV09691,2025-05-11,44333.22,Bank Transfer,Partial
P009692,INV09692,2025-11-23,28869.170000000002,Bank Transfer,Full
P009693,INV09693,2025-06-19,54789.42,Bank Transfer,Full
P009694,INV09694,2024-07-23,42146.2,Bank Transfer,Full
P009695,INV09695,2024-07-18,39352.049999999996,Wire,Full
P009696,INV09696,2025-05-25,43569.11,Bank Transfer,Full
P009697,INV09697,2025-08-19,30158.18,Bank Transfer,Full
P009698,INV09698,2025-04-20,19154.08,Wire,Full
P009699,INV09699,2025-08-20,37898.95,Wire,Full
P009700,INV09700,2025-06-26,32799.87,Wire,Partial
P009701,INV09701,2024-06-27,0.0,Wire,Failed
P009702,INV09702,2024-12-04,48461.479999999996,Credit Card,Full
P009703,INV09703,2026-01-25,0.0,Credit Card,Failed
P009704,INV09704,2025-06-29,18622.6,Credit Card,Full
P009705,INV09705,2025-06-30,44601.78,Wire,Full
P009706,INV09706,2024-09-25,51721.11,Credit Card,Full
P009707,INV09707,2024-11-25,33580.57,Bank Transfer,Full
P009708,INV09708,2024-09-24,51946.85,Credit Card,Full
P009709,INV09709,2024-11-06,26970.14,Credit Card,Partial
P009710,INV09710,2024-11-08,6077.18,Credit Card,Full
P009711,INV09711,2025-10-01,54565.98,Credit Card,Full
P009712,INV09712,2024-09-21,16461.239999999998,Bank Transfer,Full
P009713,INV09713,2026-05-14,47270.96,Wire,Full
P009714,INV09714,2024-10-13,9161.87,Bank Transfer,Partial
P009715,INV09715,2025-05-26,37345.8,Credit Card,Full
P009716,INV09716,2025-08-30,43107.28,Credit Card,Partial
P009717,INV09717,2026-01-02,35619.67,Bank Transfer,Full
P009718,INV09718,2026-02-21,34274.81,Credit Card,Full
P009719,INV09719,2025-06-28,10588.05,Bank Transfer,Partial
P009720,INV09720,2026-05-21,42497.24,Bank Transfer,Full
P009721,INV09721,2025-11-16,32182.13,Credit Card,Full
P009722,INV09722,2024-12-09,30202.53,Credit Card,Full
P009723,INV09723,2025-06-26,0.0,Bank Transfer,Failed
P009724,INV09724,2024-08-04,47760.5,Bank Transfer,Full
P009725,INV09725,2025-05-09,32333.73,Credit Card,Partial
P009726,INV09726,2024-11-06,34674.630000000005,Bank Transfer,Full
P009727,INV09727,2024-09-18,29948.79,Wire,Full
P009728,INV09728,2025-03-06,10171.79,Wire,Partial
P009729,INV09729,2026-05-18,9176.09,Bank Transfer,Partial
P009730,INV09730,2025-07-06,18069.87,Wire,Full
P009731,INV09731,2024-10-31,18196.17,Bank Transfer,Full
P009732,INV09732,2025-07-21,55514.520000000004,Credit Card,Full
P009733,INV09733,2024-12-09,50531.98,Credit Card,Full
P009734,INV09734,2026-02-17,27468.19,Credit Card,Full
P009735,INV09735,2024-10-31,0.0,Bank Transfer,Failed
P009736,INV09736,2024-12-22,0.0,Bank Transfer,Failed
P009737,INV09737,2025-05-27,32254.81,Credit Card,Partial
P009738,INV09738,2024-06-26,28318.0,Wire,Partial
P009739,INV09739,2026-02-24,21517.85,Credit Card,Full
P009740,INV09740,2025-06-15,37528.03,Bank Transfer,Full
P009741,INV09741,2025-01-05,15710.9,Credit Card,Partial
P009742,INV09742,2025-04-03,44267.86,Bank Transfer,Full
P009743,INV09743,2026-07-04,0.0,Bank Transfer,Failed
P009744,INV09744,2025-10-20,0.0,Wire,Failed
P009745,INV09745,2024-09-03,12002.0,Credit Card,Full
P009746,INV09746,2025-01-12,26150.68,Wire,Full
P009747,INV09747,2024-07-28,0.0,Credit Card,Failed
P009748,INV09748,2026-05-07,40402.72,Bank Transfer,Full
P009749,INV09749,2024-07-25,25671.39,Bank Transfer,Full
P009750,INV09750,2026-05-25,13255.51,Wire,Partial
P009751,INV09751,2025-11-25,42719.62,Credit Card,Full
P009752,INV09752,2024-08-22,7641.34,Bank Transfer,Full
P009753,INV09753,2026-04-21,26886.379999999997,Credit Card,Full
P009754,INV09754,2024-11-19,45541.61,Bank Transfer,Full
P009755,INV09755,2025-03-20,34752.3,Bank Transfer,Full
P009756,INV09756,2024-10-26,44307.090000000004,Wire,Full
P009757,INV09757,2024-08-03,0.0,Credit Card,Failed
P009758,INV09758,2024-11-13,0.0,Wire,Failed
P009759,INV09759,2025-11-26,19851.21,Bank Transfer,Partial
P009760,INV09760,2026-05-17,51425.43,Bank Transfer,Full
P009761,INV09761,2025-02-24,0.0,Wire,Failed
P009762,INV09762,2026-05-17,0.0,Wire,Failed
P009763,INV09763,2025-10-18,22800.96,Bank Transfer,Partial
P009764,INV09764,2024-07-12,43781.12,Credit Card,Full
P009765,INV09765,2026-02-18,40945.65,Credit Card,Full
P009766,INV09766,2025-06-28,50160.549999999996,Bank Transfer,Full
P009767,INV09767,2026-05-21,49100.100000000006,Bank Transfer,Full
P009768,INV09768,2026-03-17,40948.6,Wire,Full
P009769,INV09769,2026-05-18,30458.76,Wire,Full
P009770,INV09770,2026-02-28,29559.67,Bank Transfer,Full
P009771,INV09771,2025-07-07,51717.399999999994,Wire,Full
P009772,INV09772,2025-11-12,47818.26,Credit Card,Full
P009773,INV09773,2024-08-24,34163.02,Wire,Partial
P009774,INV09774,2025-11-19,17206.71,Credit Card,Full
P009775,INV09775,2025-08-31,46000.73,Bank Transfer,Full
P009776,INV09776,2024-08-26,53504.46,Bank Transfer,Full
P009777,INV09777,2026-04-28,15161.58,Wire,Full
P009778,INV09778,2025-08-15,50301.39,Credit Card,Full
P009779,INV09779,2024-07-25,11237.9,Bank Transfer,Partial
P009780,INV09780,2025-06-02,18234.33,Wire,Full
P009781,INV09781,2024-12-15,11218.19,Credit Card,Full
P009782,INV09782,2025-08-05,0.0,Bank Transfer,Failed
P009783,INV09783,2024-07-14,54262.450000000004,Credit Card,Full
P009784,INV09784,2024-12-11,14983.699999999999,Credit Card,Full
P009785,INV09785,2026-07-08,16003.16,Credit Card,Full
P009786,INV09786,2025-09-13,4018.77,Bank Transfer,Full
P009787,INV09787,2025-09-09,13821.05,Bank Transfer,Full
P009788,INV09788,2026-07-06,19544.56,Wire,Partial
P009789,INV09789,2026-03-07,19965.04,Bank Transfer,Partial
P009790,INV09790,2024-08-18,22818.57,Bank Transfer,Full
P009791,INV09791,2025-04-08,43527.189999999995,Credit Card,Full
P009792,INV09792,2024-11-24,20472.55,Bank Transfer,Partial
P009793,INV09793,2025-08-12,0.0,Wire,Failed
P009794,INV09794,2025-01-11,38769.520000000004,Bank Transfer,Full
P009795,INV09795,2026-03-06,34082.94,Bank Transfer,Full
P009796,INV09796,2024-09-11,20269.61,Wire,Partial
P009797,INV09797,2025-11-14,19987.88,Bank Transfer,Partial
P009798,INV09798,2026-05-25,27594.48,Credit Card,Full
P009799,INV09799,2026-01-09,24156.51,Credit Card,Full
P009800,INV09800,2026-04-18,17865.43,Wire,Partial
P009801,INV09801,2026-01-06,54462.47,Bank Transfer,Full
P009802,INV09802,2024-12-27,47715.57,Credit Card,Full
P009803,INV09803,2024-12-14,41130.24,Wire,Full
P009804,INV09804,2025-04-08,45053.56,Credit Card,Full
P009805,INV09805,2025-02-06,42490.78,Bank Transfer,Full
P009806,INV09806,2025-01-30,47687.21,Credit Card,Full
P009807,INV09807,2026-01-28,0.0,Bank Transfer,Failed
P009808,INV09808,2025-01-20,37345.909999999996,Credit Card,Full
P009809,INV09809,2024-11-29,0.0,Wire,Failed
P009810,INV09810,2025-10-30,46951.030000000006,Credit Card,Full
P009811,INV09811,2025-01-17,32453.05,Bank Transfer,Full
P009812,INV09812,2026-04-13,13029.730000000001,Credit Card,Full
P009813,INV09813,2024-12-21,37902.75,Bank Transfer,Full
P009814,INV09814,2024-10-03,17408.88,Credit Card,Full
P009815,INV09815,2026-02-11,23767.170000000002,Bank Transfer,Full
P009816,INV09816,2025-11-10,21260.82,Credit Card,Full
P009817,INV09817,2024-11-23,15733.029999999999,Credit Card,Full
P009818,INV09818,2025-12-11,22135.93,Bank Transfer,Full
P009819,INV09819,2026-06-11,17047.260000000002,Credit Card,Full
P009820,INV09820,2025-07-13,9901.92,Wire,Partial
P009821,INV09821,2025-09-05,56329.51,Wire,Full
P009822,INV09822,2026-04-06,35891.19,Credit Card,Partial
P009823,INV09823,2024-11-21,14691.48,Wire,Full
P009824,INV09824,2024-10-25,7833.24,Bank Transfer,Full
P009825,INV09825,2025-09-12,23144.09,Wire,Full
P009826,INV09826,2026-06-28,13910.900000000001,Bank Transfer,Full
P009827,INV09827,2025-02-27,57772.72,Credit Card,Full
P009828,INV09828,2024-11-19,47789.66,Wire,Full
P009829,INV09829,2026-02-09,6647.08,Bank Transfer,Partial
P009830,INV09830,2024-08-28,12732.68,Credit Card,Full
P009831,INV09831,2025-08-29,16573.48,Credit Card,Partial
P009832,INV09832,2025-02-12,50917.58,Bank Transfer,Full
P009833,INV09833,2025-08-26,8801.4,Wire,Full
P009834,INV09834,2024-11-22,34072.81,Credit Card,Full
P009835,INV09835,2025-06-30,34198.97,Wire,Full
P009836,INV09836,2026-01-15,18303.94,Wire,Partial
P009837,INV09837,2026-03-26,54265.26,Bank Transfer,Full
P009838,INV09838,2024-08-01,20043.370000000003,Bank Transfer,Full
P009839,INV09839,2026-02-11,23793.91,Wire,Full
P009840,INV09840,2025-09-24,20431.879999999997,Credit Card,Full
P009841,INV09841,2025-11-16,13502.2,Credit Card,Partial
P009842,INV09842,2025-10-11,8000.73,Wire,Partial
P009843,INV09843,2024-09-26,26246.08,Credit Card,Full
P009844,INV09844,2025-07-14,15237.56,Credit Card,Partial
P009845,INV09845,2026-03-18,40783.99,Credit Card,Full
P009846,INV09846,2025-05-05,0.0,Credit Card,Failed
P009847,INV09847,2025-09-29,12092.63,Wire,Partial
P009848,INV09848,2025-07-05,19648.71,Wire,Partial
P009849,INV09849,2025-09-02,24215.26,Credit Card,Full
P009850,INV09850,2024-12-24,37655.31,Wire,Full
P009851,INV09851,2024-12-31,60145.33,Credit Card,Full
P009852,INV09852,2025-07-08,53796.7,Bank Transfer,Full
P009853,INV09853,2026-01-30,33145.69,Bank Transfer,Full
P009854,INV09854,2025-08-09,38022.65,Wire,Partial
P009855,INV09855,2026-04-20,14984.91,Credit Card,Full
P009856,INV09856,2025-09-11,20557.04,Credit Card,Full
P009857,INV09857,2024-12-15,32106.04,Credit Card,Full
P009858,INV09858,2026-02-09,15336.45,Credit Card,Full
P009859,INV09859,2025-07-26,42145.15,Wire,Partial
P009860,INV09860,2024-07-10,51891.329999999994,Wire,Full
P009861,INV09861,2026-05-26,51278.399999999994,Credit Card,Full
P009862,INV09862,2025-10-12,12372.960000000001,Bank Transfer,Full
P009863,INV09863,2026-04-04,40827.59,Credit Card,Full
P009864,INV09864,2024-07-25,54956.73,Credit Card,Full
P009865,INV09865,2025-02-26,46667.55,Credit Card,Full
P009866,INV09866,2025-07-31,6359.71,Wire,Partial
P009867,INV09867,2024-10-19,0.0,Credit Card,Failed
P009868,INV09868,2024-10-01,14416.310000000001,Wire,Full
P009869,INV09869,2025-08-15,45221.14,Wire,Full
P009870,INV09870,2025-01-13,50919.189999999995,Bank Transfer,Full
P009871,INV09871,2024-07-10,15381.96,Wire,Full
P009872,INV09872,2024-11-18,13242.460000000001,Wire,Full
P009873,INV09873,2024-11-29,11851.93,Wire,Full
P009874,INV09874,2026-01-03,23397.55,Bank Transfer,Full
P009875,INV09875,2025-03-04,0.0,Wire,Failed
P009876,INV09876,2024-07-21,21114.9,Credit Card,Partial
P009877,INV09877,2024-10-16,42033.19,Bank Transfer,Full
P009878,INV09878,2025-06-11,54615.28999999999,Credit Card,Full
P009879,INV09879,2024-12-18,40190.84,Wire,Full
P009880,INV09880,2026-03-01,9008.39,Wire,Full
P009881,INV09881,2026-04-11,7797.370000000001,Bank Transfer,Full
P009882,INV09882,2026-06-01,0.0,Bank Transfer,Failed
P009883,INV09883,2026-05-01,31158.25,Credit Card,Full
P009884,INV09884,2025-05-01,18847.76,Bank Transfer,Full
P009885,INV09885,2026-02-19,38246.75,Bank Transfer,Partial
P009886,INV09886,2026-02-01,3972.14,Wire,Full
P009887,INV09887,2024-10-20,43180.869999999995,Wire,Full
P009888,INV09888,2026-05-12,37681.71,Bank Transfer,Full
P009889,INV09889,2025-09-04,40274.41,Wire,Full
P009890,INV09890,2024-10-02,0.0,Bank Transfer,Failed
P009891,INV09891,2025-09-25,52704.72,Bank Transfer,Full
P009892,INV09892,2024-09-18,46433.97,Credit Card,Full
P009893,INV09893,2024-12-06,45271.659999999996,Bank Transfer,Full
P009894,INV09894,2024-11-26,19585.170000000002,Bank Transfer,Full
P009895,INV09895,2025-09-06,42549.74,Bank Transfer,Full
P009896,INV09896,2025-05-30,23033.16,Bank Transfer,Partial
P009897,INV09897,2026-04-02,8379.37,Bank Transfer,Partial
P009898,INV09898,2024-09-24,60876.61,Bank Transfer,Full
P009899,INV09899,2026-02-27,13004.81,Credit Card,Partial
P009900,INV09900,2025-12-12,16239.04,Wire,Full
P009901,INV09901,2026-01-05,47801.13,Wire,Full
P009902,INV09902,2024-09-29,38142.79,Bank Transfer,Full
P009903,INV09903,2025-09-24,37485.58,Wire,Full
P009904,INV09904,2025-05-09,0.0,Bank Transfer,Failed
P009905,INV09905,2025-12-31,23102.07,Bank Transfer,Partial
P009906,INV09906,2025-07-13,21232.65,Bank Transfer,Partial
P009907,INV09907,2025-09-30,54380.05,Wire,Full
P009908,INV09908,2026-05-03,47616.799999999996,Bank Transfer,Full
P009909,INV09909,2024-07-31,0.0,Credit Card,Failed
P009910,INV09910,2025-02-07,31014.06,Credit Card,Full
